F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
1884953,43.0666923895558,26565.6338838397,17828.4144791324,36760.4779922821,62117.928631266,16949.234891772,18575.4246803125,18313.550005621,10436.0665911445,2
1885953,43.1124282990535,21576.2871849968,13670.2424020405,15065.6971835936,64889.564754867,16513.8429626277,18445.7738096974,16540.6386473787,12900.0447268843,2
1886953,41.5145323685505,20222.7330635636,14128.3875946394,15716.1928332657,67181.0273572851,16604.1300621528,21129.7260409092,16470.7629324468,12031.6021721643,2
1887953,39.7962841742922,20388.7488580279,13118.0036224579,14350.6498992252,69523.5243649662,15525.6135225054,18817.5963332131,14174.0972660883,13675.9821990342,2
1888953,42.4311899404147,21438.4273208143,10563.9677600676,10083.8737089682,62146.8206170933,13793.0653904227,17694.9001927868,13182.3692205383,15481.101782762,2
1889953,41.603934816141,17505.0727720349,7907.5801954019,9780.00200918134,45147.5875657061,11927.2361357054,16347.0878627688,13408.807594005,12307.341821686,2
1890953,46.0274154281384,54806.2095735339,22477.0516919653,20217.2324727907,68796.8268234561,11579.6808712315,17741.0967843487,12706.0601172082,13648.4776897055,2
1891953,58.1555510808976,124009.366334604,275139.334838518,36333.860521903,255686.064266769,46096.1182397943,24836.85271877,20036.3390307868,26906.1158438345,2
1892953,56.8411543083186,174417.309705496,303251.648434272,38507.921462041,297892.246290826,52586.0452269566,28440.1792916273,24528.7710486368,27444.5058286197,2
1893953,58.2554677665093,285073.665505381,329501.137245345,42504.2030408808,369211.597044586,61643.9024356171,33360.2698871051,29078.636990708,32331.1694984959,2
1894953,59.7856220101621,331122.203691128,329494.839276967,42128.2564922671,365302.275927174,63155.2319869755,36013.216983785,30004.997334485,33682.5456435709,2
1895953,51.5996003497739,363398.579073835,88754.5641605208,32327.1184092971,198113.232735108,29939.8503039956,31126.2929616802,23503.7905337601,23182.8690460084,1
1896953,54.1605855123234,427602.221439809,75708.7737615105,42867.0852482207,190193.918343983,24760.0163211919,36517.5948398021,20078.5107842909,23951.8089728887,1
1897953,53.4416650979597,424666.973850506,63286.4023330032,54879.0866352326,148874.022444722,17283.8173679098,33942.6313152518,18954.1241345096,25887.9230749391,1
1898953,50.7393283144141,465467.515714342,72560.5941957023,51852.3628145058,166801.031629172,15949.8523985684,31593.1439666008,18919.5777513497,27518.8844239363,1
1899953,49.3018404987781,490335.086584688,83289.6047192702,60670.9106547936,192268.486206147,16190.5450419179,35110.7070556344,19558.0421196135,29540.564914504,1
1900953,47.6071830279664,532202.247042084,103588.001770322,51752.5693732736,229548.578922567,16288.8689267445,33545.9568362934,19594.951206804,29574.0393790428,1
1901953,48.8657313169862,468131.805343614,115422.341467228,43505.8768398296,260454.468472835,18496.9382492801,35719.4405946028,21608.1746469682,27485.1947045097,1
1902953,50.1625656269971,582559.336401636,132962.441501263,48517.6742053398,308591.501878802,19440.2914803299,41596.9357772257,21438.3005409188,29098.6990038576,1
1903953,50.0086374965857,713614.545634808,180722.5408204,55753.3979790961,421966.265540648,22311.542582466,44596.1466880286,21582.0432829809,26085.3997348112,1
1904953,51.309715671725,695516.517703213,188996.203151551,67082.0807779344,410136.642168089,22625.2443993115,46726.3389237404,22255.1419092378,24505.6090663421,1
1905953,51.2380245039797,813247.226731515,211785.065477297,76702.3763322002,453038.654802026,24056.1575918605,49162.8330451994,27144.6579959352,23772.7646099332,1
1906953,47.938572963778,737655.711913998,237153.847726897,77159.0198697198,470410.066837482,28454.255022152,45313.1726114042,31503.7167829322,24910.4166333464,2
1907953,43.8946790212364,485765.852266955,176347.175358684,55168.5358391619,325497.938723179,24875.828951089,37934.1893969369,31657.8872296563,24496.7813598341,2
1908953,40.9034732253251,410829.036414572,155857.736162947,74293.2980417692,299500.753200053,26941.0171441825,35087.0944638649,31909.8339683793,26196.4399016795,2
1909953,38.8104964877368,259608.640947915,132799.499600967,63732.0541541275,227436.448880722,27669.7927148269,32355.3413343088,23832.0623999316,25815.8133389939,2
1910953,44.4809058955147,119782.649526928,103113.863471642,59918.0730479131,205111.9539602,30127.7526430788,33240.4456152794,24654.9085650024,28574.9292329171,2
1911953,62.8794212690155,150918.47504367,125537.395026753,135211.435158483,278882.061692048,35592.6470053936,39769.7612601062,27388.8290373777,37578.5382054903,2
1912953,66.3088207122266,98399.5641953014,116526.691346303,186873.783853657,302123.209817922,40190.6745254198,50635.2032229543,29866.0896157405,40059.0098199761,2
1913953,67.3159409462932,84850.2213976577,93447.0603764737,180666.331465348,264023.423567427,34674.6179661988,47185.206671876,33762.0275179679,39390.8710075056,2
1914953,61.2863665793665,62262.7367184189,55635.1698923192,171169.436332445,171344.371529255,23845.4335559613,38224.028469843,25398.19168347,27584.3579847639,2
1915953,40.8331572312158,25174.3443849442,23110.0488322716,95323.3132513832,74334.9091078579,15343.097025806,26853.3640598414,18831.9322063785,13811.2716114037,2
